sid,audio_file,audio_year,audio_band
57139,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57139/57139.mp3,2015,middle
57148,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57148/57148.mp3,2015,middle
57149,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57149/57149.mp3,2015,middle
57150,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57150/57150.mp3,2015,middle
57152,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57152/57152.mp3,2015,middle
57153,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57153/57153.mp3,2015,middle
57154,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57154/57154.mp3,2015,middle
57186,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57186/57186.mp3,2015,middle
57197,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57197/57197.mp3,2015,middle
57198,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57198/57198.mp3,2015,middle
57209,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57209/57209.mp3,2015,middle
57210,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57210/57210.mp3,2015,middle
57211,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57211/57211.mp3,2015,middle
57213,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57213/57213.mp3,2015,middle
57214,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57214/57214.mp3,2015,middle
57215,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57215/57215.mp3,2015,middle
57216,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57216/57216.mp3,2015,middle
57217,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57217/57217.mp3,2015,middle
57219,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57219/57219.mp3,2015,middle
57221,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57221/57221.mp3,2015,middle
57222,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57222/57222.mp3,2015,middle
57223,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57223/57223.mp3,2015,middle
57224,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57224/57224.mp3,2015,middle
57226,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57226/57226.mp3,2015,middle
57265,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57265/57265.mp3,2015,middle
57290,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57290/57290.mp3,2015,middle
57373,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57373/57373.mp3,2015,middle
57375,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57375/57375.mp3,2015,middle
57378,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57378/57378.mp3,2015,middle
57379,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57379/57379.mp3,2015,middle
57383,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57383/57383.mp3,2015,middle
57400,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57400/57400.mp3,2015,middle
57469,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57469/57469.mp3,2015,middle
57487,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57487/57487.mp3,2015,middle
57488,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57488/57488.mp3,2015,middle
57505,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57505/57505.mp3,2015,middle
57506,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57506/57506.mp3,2015,middle
57507,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57507/57507.mp3,2015,middle
57508,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57508/57508.mp3,2015,middle
57510,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57510/57510.mp3,2015,middle
57511,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57511/57511.mp3,2015,middle
57513,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57513/57513.mp3,2015,middle
57515,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57515/57515.mp3,2015,middle
57516,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57516/57516.mp3,2015,middle
57517,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57517/57517.mp3,2015,middle
57518,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57518/57518.mp3,2015,middle
57520,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57520/57520.mp3,2015,middle
57521,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57521/57521.mp3,2015,middle
57522,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57522/57522.mp3,2015,middle
57523,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57523/57523.mp3,2015,middle
57524,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57524/57524.mp3,2015,middle
57525,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57525/57525.mp3,2015,middle
57526,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57526/57526.mp3,2015,middle
57527,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57527/57527.mp3,2015,middle
57539,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57539/57539.mp3,2015,middle
57577,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57577/57577.mp3,2015,middle
57579,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57579/57579.mp3,2015,middle
57603,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57603/57603.mp3,2015,middle
57610,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57610/57610.mp3,2015,middle
57613,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57613/57613.mp3,2015,middle
57619,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57619/57619.mp3,2015,middle
57620,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57620/57620.mp3,2015,middle
57621,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57621/57621.mp3,2015,middle
57622,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57622/57622.mp3,2015,middle
57623,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57623/57623.mp3,2015,middle
57625,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57625/57625.mp3,2015,middle
57626,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57626/57626.mp3,2015,middle
57629,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57629/57629.mp3,2015,middle
57632,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57632/57632.mp3,2015,middle
57636,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57636/57636.mp3,2015,middle
57637,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57637/57637.mp3,2015,middle
57639,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57639/57639.mp3,2015,middle
57640,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57640/57640.mp3,2015,middle
57642,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57642/57642.mp3,2015,middle
57643,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57643/57643.mp3,2015,middle
57644,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57644/57644.mp3,2015,middle
57693,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57693/57693.mp3,2015,middle
57702,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57702/57702.mp3,2015,middle
57725,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57725/57725.mp3,2015,middle
57726,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57726/57726.mp3,2015,middle
57728,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57728/57728.mp3,2015,middle
57729,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57729/57729.mp3,2015,middle
57753,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57753/57753.mp3,2015,middle
57754,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57754/57754.mp3,2015,middle
57755,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57755/57755.mp3,2015,middle
57780,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57780/57780.mp3,2015,middle
57781,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57781/57781.mp3,2015,middle
57782,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57782/57782.mp3,2015,middle
57783,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57783/57783.mp3,2015,middle
57815,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57815/57815.mp3,2015,middle
57817,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57817/57817.mp3,2015,middle
57874,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57874/57874.mp3,2015,middle
57877,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57877/57877.mp3,2015,middle
57878,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57878/57878.mp3,2015,middle
57879,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57879/57879.mp3,2015,middle
57880,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57880/57880.mp3,2015,middle
57881,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57881/57881.mp3,2015,middle
57882,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57882/57882.mp3,2015,middle
57884,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57884/57884.mp3,2015,middle
57885,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57885/57885.mp3,2015,middle
57886,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57886/57886.mp3,2015,middle
57888,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57888/57888.mp3,2015,middle
57889,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57889/57889.mp3,2015,middle
57890,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57890/57890.mp3,2015,middle
57891,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57891/57891.mp3,2015,middle
57892,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57892/57892.mp3,2015,middle
57898,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57898/57898.mp3,2015,middle
57899,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57899/57899.mp3,2015,middle
57900,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57900/57900.mp3,2015,middle
57901,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57901/57901.mp3,2015,middle
57910,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57910/57910.mp3,2015,middle
57966,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57966/57966.mp3,2015,middle
57973,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57973/57973.mp3,2015,middle
57974,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57974/57974.mp3,2015,middle
57980,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57980/57980.mp3,2015,middle
57981,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57981/57981.mp3,2015,middle
57982,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57982/57982.mp3,2015,middle
57983,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57983/57983.mp3,2015,middle
57984,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57984/57984.mp3,2015,middle
57985,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57985/57985.mp3,2015,middle
57987,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57987/57987.mp3,2015,middle
57988,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57988/57988.mp3,2015,middle
57990,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57990/57990.mp3,2015,middle
57992,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57992/57992.mp3,2015,middle
57999,/media/fba/./fba-canonical/audio/2015-2016/middleschool/57999/57999.mp3,2015,middle
58403,/media/fba/./fba-canonical/audio/2015-2016/middleschool/58403/58403.mp3,2015,middle
58480,/media/fba/./fba-canonical/audio/2015-2016/middleschool/58480/58480.mp3,2015,middle
58573,/media/fba/./fba-canonical/audio/2015-2016/middleschool/58573/58573.mp3,2015,middle
58574,/media/fba/./fba-canonical/audio/2015-2016/middleschool/58574/58574.mp3,2015,middle
58576,/media/fba/./fba-canonical/audio/2015-2016/middleschool/58576/58576.mp3,2015,middle
58577,/media/fba/./fba-canonical/audio/2015-2016/middleschool/58577/58577.mp3,2015,middle
58578,/media/fba/./fba-canonical/audio/2015-2016/middleschool/58578/58578.mp3,2015,middle
58579,/media/fba/./fba-canonical/audio/2015-2016/middleschool/58579/58579.mp3,2015,middle
58580,/media/fba/./fba-canonical/audio/2015-2016/middleschool/58580/58580.mp3,2015,middle
58581,/media/fba/./fba-canonical/audio/2015-2016/middleschool/58581/58581.mp3,2015,middle
58582,/media/fba/./fba-canonical/audio/2015-2016/middleschool/58582/58582.mp3,2015,middle
58585,/media/fba/./fba-canonical/audio/2015-2016/middleschool/58585/58585.mp3,2015,middle
58587,/media/fba/./fba-canonical/audio/2015-2016/middleschool/58587/58587.mp3,2015,middle
58588,/media/fba/./fba-canonical/audio/2015-2016/middleschool/58588/58588.mp3,2015,middle
58631,/media/fba/./fba-canonical/audio/2015-2016/middleschool/58631/58631.mp3,2015,middle
58647,/media/fba/./fba-canonical/audio/2015-2016/middleschool/58647/58647.mp3,2015,middle
58649,/media/fba/./fba-canonical/audio/2015-2016/middleschool/58649/58649.mp3,2015,middle
58650,/media/fba/./fba-canonical/audio/2015-2016/middleschool/58650/58650.mp3,2015,middle
58651,/media/fba/./fba-canonical/audio/2015-2016/middleschool/58651/58651.mp3,2015,middle
58819,/media/fba/./fba-canonical/audio/2015-2016/middleschool/58819/58819.mp3,2015,middle
59164,/media/fba/./fba-canonical/audio/2015-2016/middleschool/59164/59164.mp3,2015,middle
59389,/media/fba/./fba-canonical/audio/2015-2016/middleschool/59389/59389.mp3,2015,middle
59396,/media/fba/./fba-canonical/audio/2015-2016/middleschool/59396/59396.mp3,2015,middle
59456,/media/fba/./fba-canonical/audio/2015-2016/middleschool/59456/59456.mp3,2015,middle
59632,/media/fba/./fba-canonical/audio/2015-2016/middleschool/59632/59632.mp3,2015,middle
59760,/media/fba/./fba-canonical/audio/2015-2016/middleschool/59760/59760.mp3,2015,middle
59900,/media/fba/./fba-canonical/audio/2015-2016/middleschool/59900/59900.mp3,2015,middle
60051,/media/fba/./fba-canonical/audio/2015-2016/middleschool/60051/60051.mp3,2015,middle
60453,/media/fba/./fba-canonical/audio/2015-2016/middleschool/60453/60453.mp3,2015,middle
60455,/media/fba/./fba-canonical/audio/2015-2016/middleschool/60455/60455.mp3,2015,middle
60987,/media/fba/./fba-canonical/audio/2015-2016/middleschool/60987/60987.mp3,2015,middle
61035,/media/fba/./fba-canonical/audio/2015-2016/middleschool/61035/61035.mp3,2015,middle
61126,/media/fba/./fba-canonical/audio/2015-2016/middleschool/61126/61126.mp3,2015,middle
61183,/media/fba/./fba-canonical/audio/2015-2016/middleschool/61183/61183.mp3,2015,middle
61218,/media/fba/./fba-canonical/audio/2015-2016/middleschool/61218/61218.mp3,2015,middle
61222,/media/fba/./fba-canonical/audio/2015-2016/middleschool/61222/61222.mp3,2015,middle
61577,/media/fba/./fba-canonical/audio/2015-2016/middleschool/61577/61577.mp3,2015,middle
61580,/media/fba/./fba-canonical/audio/2015-2016/middleschool/61580/61580.mp3,2015,middle
61581,/media/fba/./fba-canonical/audio/2015-2016/middleschool/61581/61581.mp3,2015,middle
51267,/media/fba/./fba-canonical/audio/2015-2016/concertband/51267/51267.mp3,2015,concert
51271,/media/fba/./fba-canonical/audio/2015-2016/concertband/51271/51271.mp3,2015,concert
51283,/media/fba/./fba-canonical/audio/2015-2016/concertband/51283/51283.mp3,2015,concert
51291,/media/fba/./fba-canonical/audio/2015-2016/concertband/51291/51291.mp3,2015,concert
51292,/media/fba/./fba-canonical/audio/2015-2016/concertband/51292/51292.mp3,2015,concert
51293,/media/fba/./fba-canonical/audio/2015-2016/concertband/51293/51293.mp3,2015,concert
51305,/media/fba/./fba-canonical/audio/2015-2016/concertband/51305/51305.mp3,2015,concert
51308,/media/fba/./fba-canonical/audio/2015-2016/concertband/51308/51308.mp3,2015,concert
51313,/media/fba/./fba-canonical/audio/2015-2016/concertband/51313/51313.mp3,2015,concert
51328,/media/fba/./fba-canonical/audio/2015-2016/concertband/51328/51328.mp3,2015,concert
51343,/media/fba/./fba-canonical/audio/2015-2016/concertband/51343/51343.mp3,2015,concert
51344,/media/fba/./fba-canonical/audio/2015-2016/concertband/51344/51344.mp3,2015,concert
51345,/media/fba/./fba-canonical/audio/2015-2016/concertband/51345/51345.mp3,2015,concert
51346,/media/fba/./fba-canonical/audio/2015-2016/concertband/51346/51346.mp3,2015,concert
51347,/media/fba/./fba-canonical/audio/2015-2016/concertband/51347/51347.mp3,2015,concert
51352,/media/fba/./fba-canonical/audio/2015-2016/concertband/51352/51352.mp3,2015,concert
51353,/media/fba/./fba-canonical/audio/2015-2016/concertband/51353/51353.mp3,2015,concert
51354,/media/fba/./fba-canonical/audio/2015-2016/concertband/51354/51354.mp3,2015,concert
51355,/media/fba/./fba-canonical/audio/2015-2016/concertband/51355/51355.mp3,2015,concert
51358,/media/fba/./fba-canonical/audio/2015-2016/concertband/51358/51358.mp3,2015,concert
51361,/media/fba/./fba-canonical/audio/2015-2016/concertband/51361/51361.mp3,2015,concert
51377,/media/fba/./fba-canonical/audio/2015-2016/concertband/51377/51377.mp3,2015,concert
51380,/media/fba/./fba-canonical/audio/2015-2016/concertband/51380/51380.mp3,2015,concert
51381,/media/fba/./fba-canonical/audio/2015-2016/concertband/51381/51381.mp3,2015,concert
51382,/media/fba/./fba-canonical/audio/2015-2016/concertband/51382/51382.mp3,2015,concert
51385,/media/fba/./fba-canonical/audio/2015-2016/concertband/51385/51385.mp3,2015,concert
51386,/media/fba/./fba-canonical/audio/2015-2016/concertband/51386/51386.mp3,2015,concert
51388,/media/fba/./fba-canonical/audio/2015-2016/concertband/51388/51388.mp3,2015,concert
51389,/media/fba/./fba-canonical/audio/2015-2016/concertband/51389/51389.mp3,2015,concert
51391,/media/fba/./fba-canonical/audio/2015-2016/concertband/51391/51391.mp3,2015,concert
51392,/media/fba/./fba-canonical/audio/2015-2016/concertband/51392/51392.mp3,2015,concert
51399,/media/fba/./fba-canonical/audio/2015-2016/concertband/51399/51399.mp3,2015,concert
51427,/media/fba/./fba-canonical/audio/2015-2016/concertband/51427/51427.mp3,2015,concert
51428,/media/fba/./fba-canonical/audio/2015-2016/concertband/51428/51428.mp3,2015,concert
51430,/media/fba/./fba-canonical/audio/2015-2016/concertband/51430/51430.mp3,2015,concert
51431,/media/fba/./fba-canonical/audio/2015-2016/concertband/51431/51431.mp3,2015,concert
51458,/media/fba/./fba-canonical/audio/2015-2016/concertband/51458/51458.mp3,2015,concert
51459,/media/fba/./fba-canonical/audio/2015-2016/concertband/51459/51459.mp3,2015,concert
51464,/media/fba/./fba-canonical/audio/2015-2016/concertband/51464/51464.mp3,2015,concert
51465,/media/fba/./fba-canonical/audio/2015-2016/concertband/51465/51465.mp3,2015,concert
51466,/media/fba/./fba-canonical/audio/2015-2016/concertband/51466/51466.mp3,2015,concert
51470,/media/fba/./fba-canonical/audio/2015-2016/concertband/51470/51470.mp3,2015,concert
51471,/media/fba/./fba-canonical/audio/2015-2016/concertband/51471/51471.mp3,2015,concert
51472,/media/fba/./fba-canonical/audio/2015-2016/concertband/51472/51472.mp3,2015,concert
51483,/media/fba/./fba-canonical/audio/2015-2016/concertband/51483/51483.mp3,2015,concert
51495,/media/fba/./fba-canonical/audio/2015-2016/concertband/51495/51495.mp3,2015,concert
51498,/media/fba/./fba-canonical/audio/2015-2016/concertband/51498/51498.mp3,2015,concert
51503,/media/fba/./fba-canonical/audio/2015-2016/concertband/51503/51503.mp3,2015,concert
51511,/media/fba/./fba-canonical/audio/2015-2016/concertband/51511/51511.mp3,2015,concert
51512,/media/fba/./fba-canonical/audio/2015-2016/concertband/51512/51512.mp3,2015,concert
51517,/media/fba/./fba-canonical/audio/2015-2016/concertband/51517/51517.mp3,2015,concert
51524,/media/fba/./fba-canonical/audio/2015-2016/concertband/51524/51524.mp3,2015,concert
51537,/media/fba/./fba-canonical/audio/2015-2016/concertband/51537/51537.mp3,2015,concert
51538,/media/fba/./fba-canonical/audio/2015-2016/concertband/51538/51538.mp3,2015,concert
51541,/media/fba/./fba-canonical/audio/2015-2016/concertband/51541/51541.mp3,2015,concert
51548,/media/fba/./fba-canonical/audio/2015-2016/concertband/51548/51548.mp3,2015,concert
51552,/media/fba/./fba-canonical/audio/2015-2016/concertband/51552/51552.mp3,2015,concert
51564,/media/fba/./fba-canonical/audio/2015-2016/concertband/51564/51564.mp3,2015,concert
51566,/media/fba/./fba-canonical/audio/2015-2016/concertband/51566/51566.mp3,2015,concert
51571,/media/fba/./fba-canonical/audio/2015-2016/concertband/51571/51571.mp3,2015,concert
51572,/media/fba/./fba-canonical/audio/2015-2016/concertband/51572/51572.mp3,2015,concert
51584,/media/fba/./fba-canonical/audio/2015-2016/concertband/51584/51584.mp3,2015,concert
51585,/media/fba/./fba-canonical/audio/2015-2016/concertband/51585/51585.mp3,2015,concert
51586,/media/fba/./fba-canonical/audio/2015-2016/concertband/51586/51586.mp3,2015,concert
51587,/media/fba/./fba-canonical/audio/2015-2016/concertband/51587/51587.mp3,2015,concert
51588,/media/fba/./fba-canonical/audio/2015-2016/concertband/51588/51588.mp3,2015,concert
51589,/media/fba/./fba-canonical/audio/2015-2016/concertband/51589/51589.mp3,2015,concert
51599,/media/fba/./fba-canonical/audio/2015-2016/concertband/51599/51599.mp3,2015,concert
51601,/media/fba/./fba-canonical/audio/2015-2016/concertband/51601/51601.mp3,2015,concert
51604,/media/fba/./fba-canonical/audio/2015-2016/concertband/51604/51604.mp3,2015,concert
51614,/media/fba/./fba-canonical/audio/2015-2016/concertband/51614/51614.mp3,2015,concert
51631,/media/fba/./fba-canonical/audio/2015-2016/concertband/51631/51631.mp3,2015,concert
51645,/media/fba/./fba-canonical/audio/2015-2016/concertband/51645/51645.mp3,2015,concert
51649,/media/fba/./fba-canonical/audio/2015-2016/concertband/51649/51649.mp3,2015,concert
51650,/media/fba/./fba-canonical/audio/2015-2016/concertband/51650/51650.mp3,2015,concert
51663,/media/fba/./fba-canonical/audio/2015-2016/concertband/51663/51663.mp3,2015,concert
51665,/media/fba/./fba-canonical/audio/2015-2016/concertband/51665/51665.mp3,2015,concert
51673,/media/fba/./fba-canonical/audio/2015-2016/concertband/51673/51673.mp3,2015,concert
51691,/media/fba/./fba-canonical/audio/2015-2016/concertband/51691/51691.mp3,2015,concert
51693,/media/fba/./fba-canonical/audio/2015-2016/concertband/51693/51693.mp3,2015,concert
51694,/media/fba/./fba-canonical/audio/2015-2016/concertband/51694/51694.mp3,2015,concert
51698,/media/fba/./fba-canonical/audio/2015-2016/concertband/51698/51698.mp3,2015,concert
51700,/media/fba/./fba-canonical/audio/2015-2016/concertband/51700/51700.mp3,2015,concert
51702,/media/fba/./fba-canonical/audio/2015-2016/concertband/51702/51702.mp3,2015,concert
51713,/media/fba/./fba-canonical/audio/2015-2016/concertband/51713/51713.mp3,2015,concert
51716,/media/fba/./fba-canonical/audio/2015-2016/concertband/51716/51716.mp3,2015,concert
51717,/media/fba/./fba-canonical/audio/2015-2016/concertband/51717/51717.mp3,2015,concert
51718,/media/fba/./fba-canonical/audio/2015-2016/concertband/51718/51718.mp3,2015,concert
51720,/media/fba/./fba-canonical/audio/2015-2016/concertband/51720/51720.mp3,2015,concert
51721,/media/fba/./fba-canonical/audio/2015-2016/concertband/51721/51721.mp3,2015,concert
51758,/media/fba/./fba-canonical/audio/2015-2016/concertband/51758/51758.mp3,2015,concert
51777,/media/fba/./fba-canonical/audio/2015-2016/concertband/51777/51777.mp3,2015,concert
51779,/media/fba/./fba-canonical/audio/2015-2016/concertband/51779/51779.mp3,2015,concert
51782,/media/fba/./fba-canonical/audio/2015-2016/concertband/51782/51782.mp3,2015,concert
51792,/media/fba/./fba-canonical/audio/2015-2016/concertband/51792/51792.mp3,2015,concert
51793,/media/fba/./fba-canonical/audio/2015-2016/concertband/51793/51793.mp3,2015,concert
51794,/media/fba/./fba-canonical/audio/2015-2016/concertband/51794/51794.mp3,2015,concert
51795,/media/fba/./fba-canonical/audio/2015-2016/concertband/51795/51795.mp3,2015,concert
51799,/media/fba/./fba-canonical/audio/2015-2016/concertband/51799/51799.mp3,2015,concert
51809,/media/fba/./fba-canonical/audio/2015-2016/concertband/51809/51809.mp3,2015,concert
51810,/media/fba/./fba-canonical/audio/2015-2016/concertband/51810/51810.mp3,2015,concert
51837,/media/fba/./fba-canonical/audio/2015-2016/concertband/51837/51837.mp3,2015,concert
51845,/media/fba/./fba-canonical/audio/2015-2016/concertband/51845/51845.mp3,2015,concert
51848,/media/fba/./fba-canonical/audio/2015-2016/concertband/51848/51848.mp3,2015,concert
51854,/media/fba/./fba-canonical/audio/2015-2016/concertband/51854/51854.mp3,2015,concert
51864,/media/fba/./fba-canonical/audio/2015-2016/concertband/51864/51864.mp3,2015,concert
51865,/media/fba/./fba-canonical/audio/2015-2016/concertband/51865/51865.mp3,2015,concert
51869,/media/fba/./fba-canonical/audio/2015-2016/concertband/51869/51869.mp3,2015,concert
51880,/media/fba/./fba-canonical/audio/2015-2016/concertband/51880/51880.mp3,2015,concert
51896,/media/fba/./fba-canonical/audio/2015-2016/concertband/51896/51896.mp3,2015,concert
51897,/media/fba/./fba-canonical/audio/2015-2016/concertband/51897/51897.mp3,2015,concert
51898,/media/fba/./fba-canonical/audio/2015-2016/concertband/51898/51898.mp3,2015,concert
51899,/media/fba/./fba-canonical/audio/2015-2016/concertband/51899/51899.mp3,2015,concert
51902,/media/fba/./fba-canonical/audio/2015-2016/concertband/51902/51902.mp3,2015,concert
51915,/media/fba/./fba-canonical/audio/2015-2016/concertband/51915/51915.mp3,2015,concert
51928,/media/fba/./fba-canonical/audio/2015-2016/concertband/51928/51928.mp3,2015,concert
51930,/media/fba/./fba-canonical/audio/2015-2016/concertband/51930/51930.mp3,2015,concert
51931,/media/fba/./fba-canonical/audio/2015-2016/concertband/51931/51931.mp3,2015,concert
51937,/media/fba/./fba-canonical/audio/2015-2016/concertband/51937/51937.mp3,2015,concert
51947,/media/fba/./fba-canonical/audio/2015-2016/concertband/51947/51947.mp3,2015,concert
51952,/media/fba/./fba-canonical/audio/2015-2016/concertband/51952/51952.mp3,2015,concert
51959,/media/fba/./fba-canonical/audio/2015-2016/concertband/51959/51959.mp3,2015,concert
51960,/media/fba/./fba-canonical/audio/2015-2016/concertband/51960/51960.mp3,2015,concert
51961,/media/fba/./fba-canonical/audio/2015-2016/concertband/51961/51961.mp3,2015,concert
51963,/media/fba/./fba-canonical/audio/2015-2016/concertband/51963/51963.mp3,2015,concert
51965,/media/fba/./fba-canonical/audio/2015-2016/concertband/51965/51965.mp3,2015,concert
51968,/media/fba/./fba-canonical/audio/2015-2016/concertband/51968/51968.mp3,2015,concert
51969,/media/fba/./fba-canonical/audio/2015-2016/concertband/51969/51969.mp3,2015,concert
51970,/media/fba/./fba-canonical/audio/2015-2016/concertband/51970/51970.mp3,2015,concert
51971,/media/fba/./fba-canonical/audio/2015-2016/concertband/51971/51971.mp3,2015,concert
51972,/media/fba/./fba-canonical/audio/2015-2016/concertband/51972/51972.mp3,2015,concert
51974,/media/fba/./fba-canonical/audio/2015-2016/concertband/51974/51974.mp3,2015,concert
51976,/media/fba/./fba-canonical/audio/2015-2016/concertband/51976/51976.mp3,2015,concert
51980,/media/fba/./fba-canonical/audio/2015-2016/concertband/51980/51980.mp3,2015,concert
51986,/media/fba/./fba-canonical/audio/2015-2016/concertband/51986/51986.mp3,2015,concert
51988,/media/fba/./fba-canonical/audio/2015-2016/concertband/51988/51988.mp3,2015,concert
