sid,score_year,score_band,audio_file,audio_year,audio_band,segmentation_year,segmentation_band
58230,2015.0,concert,/media/fba/./fba-canonical/audio/2015-2016/concertband/58230/58230.mp3,2015.0,concert,,
58233,2015.0,concert,/media/fba/./fba-canonical/audio/2015-2016/concertband/58233/58233.mp3,2015.0,concert,2015.0,concert
58234,2015.0,concert,/media/fba/./fba-canonical/audio/2015-2016/concertband/58234/58234.mp3,2015.0,concert,,
58237,2015.0,symphonic,/media/fba/./fba-canonical/audio/2015-2016/symphonicband/58237/58237.mp3,2015.0,symphonic,2015.0,symphonic
58239,2015.0,symphonic,/media/fba/./fba-canonical/audio/2015-2016/symphonicband/58239/58239.mp3,2015.0,symphonic,2015.0,symphonic
58240,2015.0,concert,/media/fba/./fba-canonical/audio/2015-2016/concertband/58240/58240.mp3,2015.0,concert,,
58241,2015.0,symphonic,/media/fba/./fba-canonical/audio/2015-2016/symphonicband/58241/58241.mp3,2015.0,symphonic,,
58243,2015.0,symphonic,/media/fba/./fba-canonical/audio/2015-2016/symphonicband/58243/58243.mp3,2015.0,symphonic,,
58244,2015.0,symphonic,/media/fba/./fba-canonical/audio/2015-2016/symphonicband/58244/58244.mp3,2015.0,symphonic,2015.0,symphonic
58247,2015.0,symphonic,/media/fba/./fba-canonical/audio/2015-2016/symphonicband/58247/58247.mp3,2015.0,symphonic,,
58249,2015.0,symphonic,/media/fba/./fba-canonical/audio/2015-2016/symphonicband/58249/58249.mp3,2015.0,symphonic,2015.0,symphonic
58250,2015.0,concert,/media/fba/./fba-canonical/audio/2015-2016/concertband/58250/58250.mp3,2015.0,concert,2015.0,concert
58253,2015.0,concert,/media/fba/./fba-canonical/audio/2015-2016/concertband/58253/58253.mp3,2015.0,concert,2015.0,concert
58254,2015.0,concert,/media/fba/./fba-canonical/audio/2015-2016/concertband/58254/58254.mp3,2015.0,concert,2015.0,concert
58255,2015.0,symphonic,/media/fba/./fba-canonical/audio/2015-2016/symphonicband/58255/58255.mp3,2015.0,symphonic,2015.0,symphonic
58256,2015.0,concert,/media/fba/./fba-canonical/audio/2015-2016/concertband/58256/58256.mp3,2015.0,concert,2015.0,concert
58257,2015.0,symphonic,/media/fba/./fba-canonical/audio/2015-2016/symphonicband/58257/58257.mp3,2015.0,symphonic,2015.0,symphonic
58258,2015.0,concert,/media/fba/./fba-canonical/audio/2015-2016/concertband/58258/58258.mp3,2015.0,concert,,
58260,2015.0,concert,/media/fba/./fba-canonical/audio/2015-2016/concertband/58260/58260.mp3,2015.0,concert,,
58261,2015.0,concert,/media/fba/./fba-canonical/audio/2015-2016/concertband/58261/58261.mp3,2015.0,concert,2015.0,concert
58262,2015.0,symphonic,/media/fba/./fba-canonical/audio/2015-2016/symphonicband/58262/58262.mp3,2015.0,symphonic,,
58263,2015.0,concert,/media/fba/./fba-canonical/audio/2015-2016/concertband/58263/58263.mp3,2015.0,concert,2015.0,concert
58264,2015.0,symphonic,/media/fba/./fba-canonical/audio/2015-2016/symphonicband/58264/58264.mp3,2015.0,symphonic,,
58266,2015.0,symphonic,/media/fba/./fba-canonical/audio/2015-2016/symphonicband/58266/58266.mp3,2015.0,symphonic,2015.0,symphonic
58268,2015.0,symphonic,/media/fba/./fba-canonical/audio/2015-2016/symphonicband/58268/58268.mp3,2015.0,symphonic,2015.0,symphonic
58269,2015.0,concert,/media/fba/./fba-canonical/audio/2015-2016/concertband/58269/58269.mp3,2015.0,concert,,
58270,2015.0,concert,/media/fba/./fba-canonical/audio/2015-2016/concertband/58270/58270.mp3,2015.0,concert,,
58271,2015.0,concert,/media/fba/./fba-canonical/audio/2015-2016/concertband/58271/58271.mp3,2015.0,concert,2015.0,concert
58272,2015.0,concert,/media/fba/./fba-canonical/audio/2015-2016/concertband/58272/58272.mp3,2015.0,concert,,
58274,2015.0,symphonic,/media/fba/./fba-canonical/audio/2015-2016/symphonicband/58274/58274.mp3,2015.0,symphonic,2015.0,symphonic
58275,2015.0,symphonic,/media/fba/./fba-canonical/audio/2015-2016/symphonicband/58275/58275.mp3,2015.0,symphonic,,
58277,2015.0,concert,/media/fba/./fba-canonical/audio/2015-2016/concertband/58277/58277.mp3,2015.0,concert,,
58279,2015.0,symphonic,/media/fba/./fba-canonical/audio/2015-2016/symphonicband/58279/58279.mp3,2015.0,symphonic,2015.0,symphonic
58280,2015.0,concert,/media/fba/./fba-canonical/audio/2015-2016/concertband/58280/58280.mp3,2015.0,concert,,
58281,2015.0,symphonic,/media/fba/./fba-canonical/audio/2015-2016/symphonicband/58281/58281.mp3,2015.0,symphonic,2015.0,symphonic
58282,2015.0,symphonic,/media/fba/./fba-canonical/audio/2015-2016/symphonicband/58282/58282.mp3,2015.0,symphonic,,
58283,2015.0,concert,/media/fba/./fba-canonical/audio/2015-2016/concertband/58283/58283.mp3,2015.0,concert,,
58284,2015.0,concert,/media/fba/./fba-canonical/audio/2015-2016/concertband/58284/58284.mp3,2015.0,concert,,
58285,2015.0,symphonic,/media/fba/./fba-canonical/audio/2015-2016/symphonicband/58285/58285.mp3,2015.0,symphonic,2015.0,symphonic
58291,2015.0,concert,/media/fba/./fba-canonical/audio/2015-2016/concertband/58291/58291.mp3,2015.0,concert,,
58293,2015.0,symphonic,/media/fba/./fba-canonical/audio/2015-2016/symphonicband/58293/58293.mp3,2015.0,symphonic,,
58294,2015.0,symphonic,/media/fba/./fba-canonical/audio/2015-2016/symphonicband/58294/58294.mp3,2015.0,symphonic,,
58295,2015.0,symphonic,/media/fba/./fba-canonical/audio/2015-2016/symphonicband/58295/58295.mp3,2015.0,symphonic,2015.0,symphonic
58297,2015.0,concert,/media/fba/./fba-canonical/audio/2015-2016/concertband/58297/58297.mp3,2015.0,concert,2015.0,concert
58298,2015.0,symphonic,/media/fba/./fba-canonical/audio/2015-2016/symphonicband/58298/58298.mp3,2015.0,symphonic,,
58300,2015.0,symphonic,/media/fba/./fba-canonical/audio/2015-2016/symphonicband/58300/58300.mp3,2015.0,symphonic,,
58301,2015.0,symphonic,/media/fba/./fba-canonical/audio/2015-2016/symphonicband/58301/58301.mp3,2015.0,symphonic,,
58303,2015.0,concert,/media/fba/./fba-canonical/audio/2015-2016/concertband/58303/58303.mp3,2015.0,concert,,
58304,2015.0,symphonic,/media/fba/./fba-canonical/audio/2015-2016/symphonicband/58304/58304.mp3,2015.0,symphonic,2015.0,symphonic
58305,2015.0,symphonic,/media/fba/./fba-canonical/audio/2015-2016/symphonicband/58305/58305.mp3,2015.0,symphonic,2015.0,symphonic
58306,2015.0,symphonic,/media/fba/./fba-canonical/audio/2015-2016/symphonicband/58306/58306.mp3,2015.0,symphonic,2015.0,symphonic
58307,2015.0,concert,/media/fba/./fba-canonical/audio/2015-2016/concertband/58307/58307.mp3,2015.0,concert,,
58308,2015.0,symphonic,/media/fba/./fba-canonical/audio/2015-2016/symphonicband/58308/58308.mp3,2015.0,symphonic,,
58311,2015.0,symphonic,/media/fba/./fba-canonical/audio/2015-2016/symphonicband/58311/58311.mp3,2015.0,symphonic,2015.0,symphonic
58312,2015.0,symphonic,/media/fba/./fba-canonical/audio/2015-2016/symphonicband/58312/58312.mp3,2015.0,symphonic,,
58314,2015.0,symphonic,/media/fba/./fba-canonical/audio/2015-2016/symphonicband/58314/58314.mp3,2015.0,symphonic,,
58315,2015.0,concert,/media/fba/./fba-canonical/audio/2015-2016/concertband/58315/58315.mp3,2015.0,concert,2015.0,concert
58316,2015.0,symphonic,/media/fba/./fba-canonical/audio/2015-2016/symphonicband/58316/58316.mp3,2015.0,symphonic,,
58317,2015.0,concert,/media/fba/./fba-canonical/audio/2015-2016/concertband/58317/58317.mp3,2015.0,concert,,
58318,2015.0,symphonic,/media/fba/./fba-canonical/audio/2015-2016/symphonicband/58318/58318.mp3,2015.0,symphonic,2015.0,symphonic
58319,2015.0,symphonic,/media/fba/./fba-canonical/audio/2015-2016/symphonicband/58319/58319.mp3,2015.0,symphonic,,
58320,2015.0,symphonic,/media/fba/./fba-canonical/audio/2015-2016/symphonicband/58320/58320.mp3,2015.0,symphonic,2015.0,symphonic
58321,2015.0,concert,/media/fba/./fba-canonical/audio/2015-2016/concertband/58321/58321.mp3,2015.0,concert,,
58323,2015.0,concert,/media/fba/./fba-canonical/audio/2015-2016/concertband/58323/58323.mp3,2015.0,concert,,
58324,2015.0,concert,/media/fba/./fba-canonical/audio/2015-2016/concertband/58324/58324.mp3,2015.0,concert,2015.0,concert
58325,2015.0,concert,/media/fba/./fba-canonical/audio/2015-2016/concertband/58325/58325.mp3,2015.0,concert,,
58326,2015.0,symphonic,/media/fba/./fba-canonical/audio/2015-2016/symphonicband/58326/58326.mp3,2015.0,symphonic,,
58327,2015.0,symphonic,/media/fba/./fba-canonical/audio/2015-2016/symphonicband/58327/58327.mp3,2015.0,symphonic,2015.0,symphonic
58328,2015.0,concert,/media/fba/./fba-canonical/audio/2015-2016/concertband/58328/58328.mp3,2015.0,concert,,
58329,2015.0,symphonic,/media/fba/./fba-canonical/audio/2015-2016/symphonicband/58329/58329.mp3,2015.0,symphonic,,
58330,2015.0,symphonic,/media/fba/./fba-canonical/audio/2015-2016/symphonicband/58330/58330.mp3,2015.0,symphonic,,
58331,2015.0,concert,/media/fba/./fba-canonical/audio/2015-2016/concertband/58331/58331.mp3,2015.0,concert,2015.0,concert
58388,2015.0,symphonic,/media/fba/./fba-canonical/audio/2015-2016/symphonicband/58388/58388.mp3,2015.0,symphonic,,
58392,2015.0,symphonic,/media/fba/./fba-canonical/audio/2015-2016/symphonicband/58392/58392.mp3,2015.0,symphonic,2015.0,symphonic
58393,2015.0,symphonic,/media/fba/./fba-canonical/audio/2015-2016/symphonicband/58393/58393.mp3,2015.0,symphonic,,
58394,2015.0,symphonic,/media/fba/./fba-canonical/audio/2015-2016/symphonicband/58394/58394.mp3,2015.0,symphonic,2015.0,symphonic
58395,2015.0,symphonic,/media/fba/./fba-canonical/audio/2015-2016/symphonicband/58395/58395.mp3,2015.0,symphonic,,
58403,2015.0,middle,/media/fba/./fba-canonical/audio/2015-2016/middleschool/58403/58403.mp3,2015.0,middle,2015.0,middle
58428,2015.0,symphonic,/media/fba/./fba-canonical/audio/2015-2016/symphonicband/58428/58428.mp3,2015.0,symphonic,,
58480,2015.0,middle,/media/fba/./fba-canonical/audio/2015-2016/middleschool/58480/58480.mp3,2015.0,middle,2015.0,middle
58543,2015.0,concert,/media/fba/./fba-canonical/audio/2015-2016/concertband/58543/58543.mp3,2015.0,concert,2015.0,concert
58573,2015.0,middle,/media/fba/./fba-canonical/audio/2015-2016/middleschool/58573/58573.mp3,2015.0,middle,2015.0,middle
58574,2015.0,middle,/media/fba/./fba-canonical/audio/2015-2016/middleschool/58574/58574.mp3,2015.0,middle,2015.0,middle
58576,2015.0,middle,/media/fba/./fba-canonical/audio/2015-2016/middleschool/58576/58576.mp3,2015.0,middle,2015.0,middle
58577,2015.0,middle,/media/fba/./fba-canonical/audio/2015-2016/middleschool/58577/58577.mp3,2015.0,middle,2015.0,middle
58578,2015.0,middle,/media/fba/./fba-canonical/audio/2015-2016/middleschool/58578/58578.mp3,2015.0,middle,2015.0,middle
58579,2015.0,middle,/media/fba/./fba-canonical/audio/2015-2016/middleschool/58579/58579.mp3,2015.0,middle,2015.0,middle
58580,2015.0,middle,/media/fba/./fba-canonical/audio/2015-2016/middleschool/58580/58580.mp3,2015.0,middle,2015.0,middle
58581,2015.0,middle,/media/fba/./fba-canonical/audio/2015-2016/middleschool/58581/58581.mp3,2015.0,middle,2015.0,middle
58582,2015.0,middle,/media/fba/./fba-canonical/audio/2015-2016/middleschool/58582/58582.mp3,2015.0,middle,2015.0,middle
58585,2015.0,middle,/media/fba/./fba-canonical/audio/2015-2016/middleschool/58585/58585.mp3,2015.0,middle,2015.0,middle
58587,2015.0,middle,/media/fba/./fba-canonical/audio/2015-2016/middleschool/58587/58587.mp3,2015.0,middle,2015.0,middle
58588,2015.0,middle,/media/fba/./fba-canonical/audio/2015-2016/middleschool/58588/58588.mp3,2015.0,middle,2015.0,middle
58624,2015.0,concert,/media/fba/./fba-canonical/audio/2015-2016/concertband/58624/58624.mp3,2015.0,concert,2015.0,concert
58628,2015.0,concert,/media/fba/./fba-canonical/audio/2015-2016/concertband/58628/58628.mp3,2015.0,concert,,
58629,2015.0,symphonic,/media/fba/./fba-canonical/audio/2015-2016/symphonicband/58629/58629.mp3,2015.0,symphonic,2015.0,symphonic
58631,2015.0,middle,/media/fba/./fba-canonical/audio/2015-2016/middleschool/58631/58631.mp3,2015.0,middle,2015.0,middle
58647,2015.0,middle,/media/fba/./fba-canonical/audio/2015-2016/middleschool/58647/58647.mp3,2015.0,middle,2015.0,middle
58649,2015.0,middle,/media/fba/./fba-canonical/audio/2015-2016/middleschool/58649/58649.mp3,2015.0,middle,2015.0,middle
58650,2015.0,middle,/media/fba/./fba-canonical/audio/2015-2016/middleschool/58650/58650.mp3,2015.0,middle,2015.0,middle
58651,2015.0,middle,/media/fba/./fba-canonical/audio/2015-2016/middleschool/58651/58651.mp3,2015.0,middle,2015.0,middle
58680,2015.0,symphonic,/media/fba/./fba-canonical/audio/2015-2016/symphonicband/58680/58680.mp3,2015.0,symphonic,,
58730,2015.0,symphonic,/media/fba/./fba-canonical/audio/2015-2016/symphonicband/58730/58730.mp3,2015.0,symphonic,,
58739,2015.0,concert,/media/fba/./fba-canonical/audio/2015-2016/concertband/58739/58739.mp3,2015.0,concert,,
58758,2015.0,symphonic,/media/fba/./fba-canonical/audio/2015-2016/symphonicband/58758/58758.mp3,2015.0,symphonic,,
58771,2015.0,concert,/media/fba/./fba-canonical/audio/2015-2016/concertband/58771/58771.mp3,2015.0,concert,,
58791,2015.0,concert,/media/fba/./fba-canonical/audio/2015-2016/concertband/58791/58791.mp3,2015.0,concert,2015.0,concert
58812,2015.0,concert,/media/fba/./fba-canonical/audio/2015-2016/concertband/58812/58812.mp3,2015.0,concert,,
58819,2015.0,middle,/media/fba/./fba-canonical/audio/2015-2016/middleschool/58819/58819.mp3,2015.0,middle,2015.0,middle
59138,2015.0,symphonic,/media/fba/./fba-canonical/audio/2015-2016/symphonicband/59138/59138.mp3,2015.0,symphonic,2015.0,symphonic
59139,2015.0,symphonic,/media/fba/./fba-canonical/audio/2015-2016/symphonicband/59139/59139.mp3,2015.0,symphonic,2015.0,symphonic
59164,2015.0,middle,/media/fba/./fba-canonical/audio/2015-2016/middleschool/59164/59164.mp3,2015.0,middle,2015.0,middle
59179,2015.0,symphonic,/media/fba/./fba-canonical/audio/2015-2016/symphonicband/59179/59179.mp3,2015.0,symphonic,2015.0,symphonic
59181,2015.0,symphonic,/media/fba/./fba-canonical/audio/2015-2016/symphonicband/59181/59181.mp3,2015.0,symphonic,2015.0,symphonic
59182,2015.0,symphonic,/media/fba/./fba-canonical/audio/2015-2016/symphonicband/59182/59182.mp3,2015.0,symphonic,,
59183,2015.0,concert,/media/fba/./fba-canonical/audio/2015-2016/concertband/59183/59183.mp3,2015.0,concert,,
59184,2015.0,symphonic,/media/fba/./fba-canonical/audio/2015-2016/symphonicband/59184/59184.mp3,2015.0,symphonic,2015.0,symphonic
59185,2015.0,symphonic,/media/fba/./fba-canonical/audio/2015-2016/symphonicband/59185/59185.mp3,2015.0,symphonic,,
59186,2015.0,symphonic,/media/fba/./fba-canonical/audio/2015-2016/symphonicband/59186/59186.mp3,2015.0,symphonic,,
59187,2015.0,concert,/media/fba/./fba-canonical/audio/2015-2016/concertband/59187/59187.mp3,2015.0,concert,,
59189,2015.0,symphonic,/media/fba/./fba-canonical/audio/2015-2016/symphonicband/59189/59189.mp3,2015.0,symphonic,,
59223,2015.0,symphonic,/media/fba/./fba-canonical/audio/2015-2016/symphonicband/59223/59223.mp3,2015.0,symphonic,,
59241,2015.0,concert,/media/fba/./fba-canonical/audio/2015-2016/concertband/59241/59241.mp3,2015.0,concert,,
59243,2015.0,concert,/media/fba/./fba-canonical/audio/2015-2016/concertband/59243/59243.mp3,2015.0,concert,,
59244,2015.0,concert,/media/fba/./fba-canonical/audio/2015-2016/concertband/59244/59244.mp3,2015.0,concert,,
59245,2015.0,concert,/media/fba/./fba-canonical/audio/2015-2016/concertband/59245/59245.mp3,2015.0,concert,,
59264,2015.0,concert,/media/fba/./fba-canonical/audio/2015-2016/concertband/59264/59264.mp3,2015.0,concert,2015.0,concert
59265,2015.0,concert,/media/fba/./fba-canonical/audio/2015-2016/concertband/59265/59265.mp3,2015.0,concert,2015.0,concert
59271,2015.0,symphonic,/media/fba/./fba-canonical/audio/2015-2016/symphonicband/59271/59271.mp3,2015.0,symphonic,,
59272,2015.0,symphonic,/media/fba/./fba-canonical/audio/2015-2016/symphonicband/59272/59272.mp3,2015.0,symphonic,,
59281,2015.0,concert,/media/fba/./fba-canonical/audio/2015-2016/concertband/59281/59281.mp3,2015.0,concert,,
59357,2015.0,symphonic,/media/fba/./fba-canonical/audio/2015-2016/symphonicband/59357/59357.mp3,2015.0,symphonic,2015.0,symphonic
59389,2015.0,middle,/media/fba/./fba-canonical/audio/2015-2016/middleschool/59389/59389.mp3,2015.0,middle,2015.0,middle
59396,2015.0,middle,/media/fba/./fba-canonical/audio/2015-2016/middleschool/59396/59396.mp3,2015.0,middle,2015.0,middle
59412,2015.0,concert,/media/fba/./fba-canonical/audio/2015-2016/concertband/59412/59412.mp3,2015.0,concert,,
59437,2015.0,symphonic,/media/fba/./fba-canonical/audio/2015-2016/symphonicband/59437/59437.mp3,2015.0,symphonic,,
59456,2015.0,middle,/media/fba/./fba-canonical/audio/2015-2016/middleschool/59456/59456.mp3,2015.0,middle,2015.0,middle
59575,2015.0,symphonic,/media/fba/./fba-canonical/audio/2015-2016/symphonicband/59575/59575.mp3,2015.0,symphonic,,
59579,2015.0,symphonic,/media/fba/./fba-canonical/audio/2015-2016/symphonicband/59579/59579.mp3,2015.0,symphonic,2015.0,symphonic
59583,2015.0,symphonic,/media/fba/./fba-canonical/audio/2015-2016/symphonicband/59583/59583.mp3,2015.0,symphonic,2015.0,symphonic
59621,2015.0,concert,/media/fba/./fba-canonical/audio/2015-2016/concertband/59621/59621.mp3,2015.0,concert,2015.0,concert
59623,2015.0,concert,/media/fba/./fba-canonical/audio/2015-2016/concertband/59623/59623.mp3,2015.0,concert,2015.0,concert
59626,2015.0,concert,/media/fba/./fba-canonical/audio/2015-2016/concertband/59626/59626.mp3,2015.0,concert,,
59628,2015.0,symphonic,/media/fba/./fba-canonical/audio/2015-2016/symphonicband/59628/59628.mp3,2015.0,symphonic,2015.0,symphonic
59629,2015.0,symphonic,/media/fba/./fba-canonical/audio/2015-2016/symphonicband/59629/59629.mp3,2015.0,symphonic,,
59632,2015.0,middle,/media/fba/./fba-canonical/audio/2015-2016/middleschool/59632/59632.mp3,2015.0,middle,2015.0,middle
59659,2015.0,symphonic,/media/fba/./fba-canonical/audio/2015-2016/symphonicband/59659/59659.mp3,2015.0,symphonic,,
59745,2015.0,concert,/media/fba/./fba-canonical/audio/2015-2016/concertband/59745/59745.mp3,2015.0,concert,,
59760,2015.0,middle,/media/fba/./fba-canonical/audio/2015-2016/middleschool/59760/59760.mp3,2015.0,middle,2015.0,middle
59772,2015.0,symphonic,/media/fba/./fba-canonical/audio/2015-2016/symphonicband/59772/59772.mp3,2015.0,symphonic,,
59900,2015.0,middle,/media/fba/./fba-canonical/audio/2015-2016/middleschool/59900/59900.mp3,2015.0,middle,2015.0,middle
59908,2015.0,symphonic,/media/fba/./fba-canonical/audio/2015-2016/symphonicband/59908/59908.mp3,2015.0,symphonic,2015.0,symphonic
60051,2015.0,middle,/media/fba/./fba-canonical/audio/2015-2016/middleschool/60051/60051.mp3,2015.0,middle,2015.0,middle
60064,2015.0,symphonic,/media/fba/./fba-canonical/audio/2015-2016/symphonicband/60064/60064.mp3,2015.0,symphonic,2015.0,symphonic
60203,2015.0,symphonic,/media/fba/./fba-canonical/audio/2015-2016/symphonicband/60203/60203.mp3,2015.0,symphonic,2015.0,symphonic
60453,2015.0,middle,/media/fba/./fba-canonical/audio/2015-2016/middleschool/60453/60453.mp3,2015.0,middle,2015.0,middle
60455,2015.0,middle,/media/fba/./fba-canonical/audio/2015-2016/middleschool/60455/60455.mp3,2015.0,middle,2015.0,middle
60666,2015.0,symphonic,/media/fba/./fba-canonical/audio/2015-2016/symphonicband/60666/60666.mp3,2015.0,symphonic,2015.0,symphonic
60934,2015.0,symphonic,/media/fba/./fba-canonical/audio/2015-2016/symphonicband/60934/60934.mp3,2015.0,symphonic,2015.0,symphonic
60935,2015.0,symphonic,/media/fba/./fba-canonical/audio/2015-2016/symphonicband/60935/60935.mp3,2015.0,symphonic,2015.0,symphonic
60936,2015.0,symphonic,/media/fba/./fba-canonical/audio/2015-2016/symphonicband/60936/60936.mp3,2015.0,symphonic,,
60939,2015.0,symphonic,/media/fba/./fba-canonical/audio/2015-2016/symphonicband/60939/60939.mp3,2015.0,symphonic,2015.0,symphonic
60941,2015.0,symphonic,/media/fba/./fba-canonical/audio/2015-2016/symphonicband/60941/60941.mp3,2015.0,symphonic,,
60948,2015.0,symphonic,/media/fba/./fba-canonical/audio/2015-2016/symphonicband/60948/60948.mp3,2015.0,symphonic,,
60987,2015.0,middle,/media/fba/./fba-canonical/audio/2015-2016/middleschool/60987/60987.mp3,2015.0,middle,2015.0,middle
61035,2015.0,middle,/media/fba/./fba-canonical/audio/2015-2016/middleschool/61035/61035.mp3,2015.0,middle,2015.0,middle
61095,2015.0,symphonic,/media/fba/./fba-canonical/audio/2015-2016/symphonicband/61095/61095.mp3,2015.0,symphonic,,
61126,2015.0,middle,/media/fba/./fba-canonical/audio/2015-2016/middleschool/61126/61126.mp3,2015.0,middle,2015.0,middle
61183,2015.0,middle,/media/fba/./fba-canonical/audio/2015-2016/middleschool/61183/61183.mp3,2015.0,middle,2015.0,middle
61218,2015.0,middle,/media/fba/./fba-canonical/audio/2015-2016/middleschool/61218/61218.mp3,2015.0,middle,2015.0,middle
61222,2015.0,middle,/media/fba/./fba-canonical/audio/2015-2016/middleschool/61222/61222.mp3,2015.0,middle,2015.0,middle
61266,2015.0,symphonic,/media/fba/./fba-canonical/audio/2015-2016/symphonicband/61266/61266.mp3,2015.0,symphonic,2015.0,symphonic
61431,2015.0,concert,/media/fba/./fba-canonical/audio/2015-2016/concertband/61431/61431.mp3,2015.0,concert,,
61577,2015.0,middle,/media/fba/./fba-canonical/audio/2015-2016/middleschool/61577/61577.mp3,2015.0,middle,2015.0,middle
61580,2015.0,middle,/media/fba/./fba-canonical/audio/2015-2016/middleschool/61580/61580.mp3,2015.0,middle,2015.0,middle
61581,2015.0,middle,/media/fba/./fba-canonical/audio/2015-2016/middleschool/61581/61581.mp3,2015.0,middle,2015.0,middle
61623,2015.0,symphonic,/media/fba/./fba-canonical/audio/2015-2016/symphonicband/61623/61623.mp3,2015.0,symphonic,2015.0,symphonic
61674,2015.0,concert,/media/fba/./fba-canonical/audio/2015-2016/concertband/61674/61674.mp3,2015.0,concert,2015.0,concert
61736,2015.0,concert,/media/fba/./fba-canonical/audio/2015-2016/concertband/61736/61736.mp3,2015.0,concert,,
61737,2015.0,symphonic,/media/fba/./fba-canonical/audio/2015-2016/symphonicband/61737/61737.mp3,2015.0,symphonic,2015.0,symphonic
61766,2015.0,concert,/media/fba/./fba-canonical/audio/2015-2016/concertband/61766/61766.mp3,2015.0,concert,2015.0,concert
61767,2015.0,symphonic,/media/fba/./fba-canonical/audio/2015-2016/symphonicband/61767/61767.mp3,2015.0,symphonic,,
61768,2015.0,symphonic,/media/fba/./fba-canonical/audio/2015-2016/symphonicband/61768/61768.mp3,2015.0,symphonic,,
61783,2016.0,concert,/media/fba/./fba-canonical/audio/2016-2017/concert-band/61783/61783.mp3,2016.0,concert,2016.0,concert
61785,2016.0,symphonic,/media/fba/./fba-canonical/audio/2016-2017/symphonic-band/61785/61785.mp3,2016.0,symphonic,,
61786,2016.0,concert,/media/fba/./fba-canonical/audio/2016-2017/concert-band/61786/61786.mp3,2016.0,concert,,
61787,2016.0,symphonic,/media/fba/./fba-canonical/audio/2016-2017/symphonic-band/61787/61787.mp3,2016.0,symphonic,,
61788,2016.0,concert,/media/fba/./fba-canonical/audio/2016-2017/concert-band/61788/61788.mp3,2016.0,concert,2016.0,concert
61790,2016.0,symphonic,/media/fba/./fba-canonical/audio/2016-2017/symphonic-band/61790/61790.mp3,2016.0,symphonic,2016.0,symphonic
61791,2016.0,concert,/media/fba/./fba-canonical/audio/2016-2017/concert-band/61791/61791.mp3,2016.0,concert,,
61792,2016.0,concert,/media/fba/./fba-canonical/audio/2016-2017/concert-band/61792/61792.mp3,2016.0,concert,,
61793,2016.0,concert,/media/fba/./fba-canonical/audio/2016-2017/concert-band/61793/61793.mp3,2016.0,concert,2016.0,concert
61794,2016.0,symphonic,/media/fba/./fba-canonical/audio/2016-2017/symphonic-band/61794/61794.mp3,2016.0,symphonic,2016.0,symphonic
61795,2016.0,concert,/media/fba/./fba-canonical/audio/2016-2017/concert-band/61795/61795.mp3,2016.0,concert,2016.0,concert
61800,2016.0,symphonic,/media/fba/./fba-canonical/audio/2016-2017/symphonic-band/61800/61800.mp3,2016.0,symphonic,,
61801,2016.0,symphonic,/media/fba/./fba-canonical/audio/2016-2017/symphonic-band/61801/61801.mp3,2016.0,symphonic,2016.0,symphonic
61802,2016.0,symphonic,/media/fba/./fba-canonical/audio/2016-2017/symphonic-band/61802/61802.mp3,2016.0,symphonic,2016.0,symphonic
61803,2016.0,middle,/media/fba/./fba-canonical/audio/2016-2017/middle-school/61803/61803.mp3,2016.0,middle,,
61805,2016.0,middle,/media/fba/./fba-canonical/audio/2016-2017/middle-school/61805/61805.mp3,2016.0,middle,,
61807,2016.0,middle,/media/fba/./fba-canonical/audio/2016-2017/middle-school/61807/61807.mp3,2016.0,middle,,
61809,2016.0,middle,/media/fba/./fba-canonical/audio/2016-2017/middle-school/61809/61809.mp3,2016.0,middle,,
61810,2016.0,middle,/media/fba/./fba-canonical/audio/2016-2017/middle-school/61810/61810.mp3,2016.0,middle,2016.0,middle
61816,2016.0,symphonic,/media/fba/./fba-canonical/audio/2016-2017/symphonic-band/61816/61816.mp3,2016.0,symphonic,2016.0,symphonic
61817,2016.0,symphonic,/media/fba/./fba-canonical/audio/2016-2017/symphonic-band/61817/61817.mp3,2016.0,symphonic,2016.0,symphonic
61818,2016.0,symphonic,/media/fba/./fba-canonical/audio/2016-2017/symphonic-band/61818/61818.mp3,2016.0,symphonic,,
61828,2016.0,concert,/media/fba/./fba-canonical/audio/2016-2017/concert-band/61828/61828.mp3,2016.0,concert,2016.0,concert
61830,2016.0,symphonic,/media/fba/./fba-canonical/audio/2016-2017/symphonic-band/61830/61830.mp3,2016.0,symphonic,,
61832,2016.0,concert,/media/fba/./fba-canonical/audio/2016-2017/concert-band/61832/61832.mp3,2016.0,concert,,
61833,2016.0,symphonic,/media/fba/./fba-canonical/audio/2016-2017/symphonic-band/61833/61833.mp3,2016.0,symphonic,,
61835,2016.0,concert,/media/fba/./fba-canonical/audio/2016-2017/concert-band/61835/61835.mp3,2016.0,concert,2016.0,concert
61840,2016.0,middle,/media/fba/./fba-canonical/audio/2016-2017/middle-school/61840/61840.mp3,2016.0,middle,,
61841,2016.0,middle,/media/fba/./fba-canonical/audio/2016-2017/middle-school/61841/61841.mp3,2016.0,middle,,
61842,2016.0,middle,/media/fba/./fba-canonical/audio/2016-2017/middle-school/61842/61842.mp3,2016.0,middle,,
61845,2016.0,symphonic,/media/fba/./fba-canonical/audio/2016-2017/symphonic-band/61845/61845.mp3,2016.0,symphonic,2016.0,symphonic
61846,2016.0,symphonic,/media/fba/./fba-canonical/audio/2016-2017/symphonic-band/61846/61846.mp3,2016.0,symphonic,,
