sid,segmentation_year,segmentation_band
51300,2015,middle
57620,2015,middle
61222,2015,middle
53124,2015,middle
54444,2015,middle
52304,2015,middle
54968,2015,middle
51772,2015,middle
57210,2015,middle
52617,2015,middle
53344,2015,middle
54896,2015,middle
55838,2015,middle
57111,2015,middle
53073,2015,middle
57637,2015,middle
55622,2015,middle
51268,2015,middle
52398,2015,middle
53178,2015,middle
56917,2015,middle
56166,2015,middle
52317,2015,middle
51800,2015,middle
54920,2015,middle
53076,2015,middle
52886,2015,middle
55191,2015,middle
51868,2015,middle
54105,2015,middle
53345,2015,middle
53413,2015,middle
53373,2015,middle
51739,2015,middle
58650,2015,middle
57990,2015,middle
52188,2015,middle
57510,2015,middle
52319,2015,middle
57379,2015,middle
51886,2015,middle
53154,2015,middle
55105,2015,middle
52310,2015,middle
57892,2015,middle
57148,2015,middle
51748,2015,middle
53821,2015,middle
52846,2015,middle
55759,2015,middle
53794,2015,middle
55067,2015,middle
54564,2015,middle
52524,2015,middle
51743,2015,middle
53357,2015,middle
57992,2015,middle
55743,2015,middle
52356,2015,middle
56021,2015,middle
61581,2015,middle
54414,2015,middle
53411,2015,middle
53077,2015,middle
51319,2015,middle
57899,2015,middle
54085,2015,middle
56886,2015,middle
52884,2015,middle
57520,2015,middle
58587,2015,middle
52557,2015,middle
54433,2015,middle
57966,2015,middle
57077,2015,middle
57729,2015,middle
57702,2015,middle
53184,2015,middle
51805,2015,middle
51375,2015,middle
56992,2015,middle
53817,2015,middle
53167,2015,middle
52853,2015,middle
51736,2015,middle
52774,2015,middle
51323,2015,middle
57513,2015,middle
53333,2015,middle
52068,2015,middle
54901,2015,middle
51873,2015,middle
54334,2015,middle
61126,2015,middle
53384,2015,middle
53835,2015,middle
53361,2015,middle
51655,2015,middle
51940,2015,middle
56025,2015,middle
55056,2015,middle
54378,2015,middle
57518,2015,middle
55588,2015,middle
57222,2015,middle
51741,2015,middle
52337,2015,middle
55389,2015,middle
54382,2015,middle
56007,2015,middle
58403,2015,middle
56978,2015,middle
57693,2015,middle
55278,2015,middle
53075,2015,middle
52773,2015,middle
53356,2015,middle
56968,2015,middle
54952,2015,middle
54084,2015,middle
53839,2015,middle
54036,2015,middle
51338,2015,middle
53228,2015,middle
53987,2015,middle
51881,2015,middle
51737,2015,middle
56012,2015,middle
52369,2015,middle
57988,2015,middle
55055,2015,middle
51611,2015,middle
51823,2015,middle
56101,2015,middle
52360,2015,middle
52312,2015,middle
54215,2015,middle
52381,2015,middle
51679,2015,middle
56689,2015,middle
52520,2015,middle
52859,2015,middle
51816,2015,middle
52784,2015,middle
53182,2015,middle
53165,2015,middle
57527,2015,middle
56983,2015,middle
57079,2015,middle
52858,2015,middle
57219,2015,middle
52612,2015,middle
53818,2015,middle
56106,2015,middle
53336,2015,middle
53278,2015,middle
55279,2015,middle
59900,2015,middle
56718,2015,middle
54127,2015,middle
51883,2015,middle
52751,2015,middle
56454,2015,middle
53408,2015,middle
55288,2015,middle
52315,2015,middle
51362,2015,middle
52795,2015,middle
53264,2015,middle
55049,2015,middle
57636,2015,middle
51764,2015,middle
52308,2015,middle
52377,2015,middle
58585,2015,middle
55871,2015,middle
56429,2015,middle
52651,2015,middle
53993,2015,middle
52568,2015,middle
52498,2015,middle
57088,2015,middle
55296,2015,middle
54358,2015,middle
57153,2015,middle
55057,2015,middle
55103,2015,middle
56105,2015,middle
52393,2015,middle
52857,2015,middle
55730,2015,middle
55285,2015,middle
57891,2015,middle
51490,2015,middle
52355,2015,middle
56091,2015,middle
53990,2015,middle
57046,2015,middle
52472,2015,middle
61577,2015,middle
57093,2015,middle
55318,2015,middle
61218,2015,middle
57265,2015,middle
56835,2015,middle
57987,2015,middle
54954,2015,middle
52005,2015,middle
55040,2015,middle
52004,2015,middle
52876,2015,middle
55274,2015,middle
51828,2015,middle
58577,2015,middle
59396,2015,middle
56975,2015,middle
54672,2015,middle
52255,2015,middle
53969,2015,middle
53793,2015,middle
52341,2015,middle
51812,2015,middle
52851,2015,middle
52507,2015,middle
55739,2015,middle
57290,2015,middle
54026,2015,middle
51941,2015,middle
52640,2015,middle
53300,2015,middle
57076,2015,middle
58582,2015,middle
53223,2015,middle
57085,2015,middle
51652,2015,middle
57523,2015,middle
53339,2015,middle
51408,2015,middle
60051,2015,middle
57885,2015,middle
55173,2015,middle
53410,2015,middle
54156,2015,middle
53129,2015,middle
57216,2015,middle
57150,2015,middle
54434,2015,middle
52737,2015,middle
51612,2015,middle
55203,2015,middle
53137,2015,middle
51337,2015,middle
52761,2015,middle
57888,2015,middle
51678,2015,middle
53096,2015,middle
52353,2015,middle
55763,2015,middle
57040,2015,middle
53493,2015,middle
53136,2015,middle
51369,2015,middle
55174,2015,middle
56972,2015,middle
52780,2015,middle
54944,2015,middle
51904,2015,middle
52754,2015,middle
53427,2015,middle
53785,2015,middle
56714,2015,middle
51367,2015,middle
53287,2015,middle
53831,2015,middle
53375,2015,middle
54600,2015,middle
57780,2015,middle
51763,2015,middle
57124,2015,middle
54410,2015,middle
54107,2015,middle
51447,2015,middle
53131,2015,middle
60453,2015,middle
52777,2015,middle
52271,2015,middle
52506,2015,middle
57047,2015,middle
52875,2015,middle
53126,2015,middle
53100,2015,middle
54943,2015,middle
52215,2015,middle
51682,2015,middle
53864,2015,middle
56168,2015,middle
53364,2015,middle
54139,2015,middle
52565,2015,middle
56476,2015,middle
54205,2015,middle
53359,2015,middle
56971,2015,middle
52566,2015,middle
51419,2015,middle
55175,2015,middle
57506,2015,middle
53180,2015,middle
55076,2015,middle
56875,2015,middle
53153,2015,middle
53679,2015,middle
54506,2015,middle
56005,2015,middle
55081,2015,middle
52338,2015,middle
53454,2015,middle
57815,2015,middle
52121,2015,middle
57622,2015,middle
52390,2015,middle
56446,2015,middle
54930,2015,middle
53318,2015,middle
54137,2015,middle
52263,2015,middle
54904,2015,middle
53340,2015,middle
52258,2015,middle
54524,2015,middle
52288,2015,middle
56836,2015,middle
55176,2015,middle
53717,2015,middle
51817,2015,middle
51536,2015,middle
52750,2015,middle
55711,2015,middle
54456,2015,middle
52382,2015,middle
51522,2015,middle
55085,2015,middle
51613,2015,middle
56713,2015,middle
53805,2015,middle
51831,2015,middle
52641,2015,middle
52779,2015,middle
57755,2015,middle
52562,2015,middle
57577,2015,middle
57643,2015,middle
56943,2015,middle
57632,2015,middle
57642,2015,middle
56919,2015,middle
53515,2015,middle
54045,2015,middle
51410,2015,middle
55282,2015,middle
56161,2015,middle
56162,2015,middle
52766,2015,middle
53978,2015,middle
57640,2015,middle
51366,2015,middle
54706,2015,middle
52984,2015,middle
51747,2015,middle
55393,2015,middle
52796,2015,middle
51376,2015,middle
52313,2015,middle
56285,2015,middle
52400,2015,middle
57910,2015,middle
58574,2015,middle
52379,2015,middle
56711,2015,middle
53813,2015,middle
56998,2015,middle
51818,2015,middle
56092,2015,middle
52509,2015,middle
52387,2015,middle
56107,2015,middle
57226,2015,middle
57090,2015,middle
51803,2015,middle
55088,2015,middle
52376,2015,middle
56004,2015,middle
51400,2015,middle
58651,2015,middle
57999,2015,middle
52544,2015,middle
57877,2015,middle
56716,2015,middle
53173,2015,middle
51833,2015,middle
55093,2015,middle
55709,2015,middle
56625,2015,middle
55344,2015,middle
55697,2015,middle
52764,2015,middle
51547,2015,middle
52309,2015,middle
57045,2015,middle
52775,2015,middle
54044,2015,middle
57754,2015,middle
55395,2015,middle
57983,2015,middle
54141,2015,middle
52508,2015,middle
53343,2015,middle
54947,2015,middle
51356,2015,middle
51882,2015,middle
53494,2015,middle
52375,2015,middle
55036,2015,middle
51870,2015,middle
57644,2015,middle
53465,2015,middle
55291,2015,middle
57526,2015,middle
56104,2015,middle
56453,2015,middle
55744,2015,middle
52046,2015,middle
52371,2015,middle
56999,2015,middle
53417,2015,middle
52564,2015,middle
55783,2015,middle
52753,2015,middle
55364,2015,middle
57507,2015,middle
55189,2015,middle
54379,2015,middle
52265,2015,middle
54945,2015,middle
51746,2015,middle
56450,2015,middle
52738,2015,middle
56623,2015,middle
53819,2015,middle
55172,2015,middle
52772,2015,middle
54941,2015,middle
57579,2015,middle
51518,2015,middle
51434,2015,middle
54108,2015,middle
54024,2015,middle
55053,2015,middle
54876,2015,middle
52441,2015,middle
58647,2015,middle
57138,2015,middle
54917,2015,middle
52388,2015,middle
52394,2015,middle
53337,2015,middle
53144,2015,middle
51521,2015,middle
53188,2015,middle
54171,2015,middle
55238,2015,middle
56982,2015,middle
57782,2015,middle
54208,2015,middle
52468,2015,middle
57214,2015,middle
54504,2015,middle
53422,2015,middle
55095,2015,middle
51544,2015,middle
57083,2015,middle
56922,2015,middle
52494,2015,middle
57217,2015,middle
54684,2015,middle
51819,2015,middle
51295,2015,middle
53995,2015,middle
57626,2015,middle
51766,2015,middle
56109,2015,middle
55054,2015,middle
57383,2015,middle
51734,2015,middle
51403,2015,middle
56084,2015,middle
54633,2015,middle
57087,2015,middle
54960,2015,middle
52856,2015,middle
53809,2015,middle
52306,2015,middle
55949,2015,middle
57488,2015,middle
51992,2015,middle
54897,2015,middle
52395,2015,middle
55777,2015,middle
56464,2015,middle
53828,2015,middle
56880,2015,middle
52140,2015,middle
51830,2015,middle
57487,2015,middle
54610,2015,middle
52797,2015,middle
55782,2015,middle
53229,2015,middle
55624,2015,middle
53972,2015,middle
53455,2015,middle
55034,2015,middle
57078,2015,middle
53079,2015,middle
59164,2015,middle
51765,2015,middle
54030,2015,middle
51379,2015,middle
54629,2015,middle
52314,2015,middle
52806,2015,middle
52305,2015,middle
53127,2015,middle
56690,2015,middle
54644,2015,middle
57982,2015,middle
53859,2015,middle
51876,2015,middle
51824,2015,middle
54041,2015,middle
51808,2015,middle
53350,2015,middle
52269,2015,middle
53730,2015,middle
54029,2015,middle
53374,2015,middle
53143,2015,middle
57378,2015,middle
53349,2015,middle
51441,2015,middle
57211,2015,middle
52220,2015,middle
53858,2015,middle
56165,2015,middle
53501,2015,middle
51561,2015,middle
52378,2015,middle
57603,2015,middle
54601,2015,middle
51735,2015,middle
54213,2015,middle
52088,2015,middle
54217,2015,middle
59760,2015,middle
52257,2015,middle
56509,2015,middle
52365,2015,middle
53826,2015,middle
53870,2015,middle
54953,2015,middle
51560,2015,middle
52854,2015,middle
52386,2015,middle
57224,2015,middle
56163,2015,middle
53976,2015,middle
56096,2015,middle
51433,2015,middle
57086,2015,middle
57039,2015,middle
54230,2015,middle
57373,2015,middle
52556,2015,middle
54182,2015,middle
55881,2015,middle
56981,2015,middle
51668,2015,middle
53457,2015,middle
52374,2015,middle
52211,2015,middle
52268,2015,middle
53732,2015,middle
52327,2015,middle
57621,2015,middle
52523,2015,middle
55884,2015,middle
54951,2015,middle
58578,2015,middle
53285,2015,middle
53850,2015,middle
56490,2015,middle
53861,2015,middle
56627,2015,middle
53426,2015,middle
58631,2015,middle
51529,2015,middle
55883,2015,middle
53169,2015,middle
59632,2015,middle
53220,2015,middle
55361,2015,middle
53348,2015,middle
53783,2015,middle
56770,2015,middle
53526,2015,middle
53134,2015,middle
54364,2015,middle
52860,2015,middle
55079,2015,middle
53820,2015,middle
56474,2015,middle
52303,2015,middle
55087,2015,middle
55048,2015,middle
53099,2015,middle
53461,2015,middle
56942,2015,middle
53981,2015,middle
53155,2015,middle
57886,2015,middle
56016,2015,middle
52267,2015,middle
56451,2015,middle
52241,2015,middle
52563,2015,middle
57881,2015,middle
54946,2015,middle
52469,2015,middle
56871,2015,middle
53175,2015,middle
52396,2015,middle
54956,2015,middle
51814,2015,middle
54355,2015,middle
53866,2015,middle
56598,2015,middle
52909,2015,middle
54640,2015,middle
53996,2015,middle
54918,2015,middle
58819,2015,middle
54198,2015,middle
54210,2015,middle
52463,2015,middle
55392,2015,middle
53834,2015,middle
55239,2015,middle
52560,2015,middle
55760,2015,middle
56164,2015,middle
54902,2015,middle
56495,2015,middle
52367,2015,middle
57889,2015,middle
54222,2015,middle
51409,2015,middle
56020,2015,middle
57619,2015,middle
54356,2015,middle
54432,2015,middle
55168,2015,middle
51821,2015,middle
54226,2015,middle
58588,2015,middle
56712,2015,middle
51435,2015,middle
54157,2015,middle
57783,2015,middle
55061,2015,middle
51445,2015,middle
53331,2015,middle
57882,2015,middle
54231,2015,middle
52392,2015,middle
53986,2015,middle
53174,2015,middle
57003,2015,middle
53982,2015,middle
53123,2015,middle
51299,2015,middle
53142,2015,middle
51875,2015,middle
61183,2015,middle
58480,2015,middle
56948,2015,middle
52782,2015,middle
55891,2015,middle
52373,2015,middle
54422,2015,middle
53219,2015,middle
53844,2015,middle
52776,2015,middle
53181,2015,middle
52471,2015,middle
52545,2015,middle
57223,2015,middle
53414,2015,middle
53192,2015,middle
54207,2015,middle
53321,2015,middle
57817,2015,middle
53495,2015,middle
53342,2015,middle
57898,2015,middle
52086,2015,middle
53150,2015,middle
57517,2015,middle
52096,2015,middle
54350,2015,middle
52397,2015,middle
56093,2015,middle
53347,2015,middle
51680,2015,middle
53423,2015,middle
51519,2015,middle
53338,2015,middle
55082,2015,middle
53031,2015,middle
54955,2015,middle
53946,2015,middle
52122,2015,middle
52189,2015,middle
53224,2015,middle
53358,2015,middle
51448,2015,middle
51401,2015,middle
57874,2015,middle
53823,2015,middle
54366,2015,middle
57149,2015,middle
54669,2015,middle
53977,2015,middle
52849,2015,middle
53306,2015,middle
52385,2015,middle
61035,2015,middle
52384,2015,middle
54354,2015,middle
51861,2015,middle
56052,2015,middle
54948,2015,middle
53815,2015,middle
54381,2015,middle
52618,2015,middle
52497,2015,middle
54972,2015,middle
53074,2015,middle
51804,2015,middle
52487,2015,middle
53862,2015,middle
57521,2015,middle
51832,2015,middle
53363,2015,middle
52912,2015,middle
54154,2015,middle
51535,2015,middle
52186,2015,middle
53265,2015,middle
57639,2015,middle
53431,2015,middle
51640,2015,middle
54639,2015,middle
55776,2015,middle
56390,2015,middle
57623,2015,middle
52372,2015,middle
56985,2015,middle
53354,2015,middle
54958,2015,middle
51884,2015,middle
55032,2015,middle
56017,2015,middle
52473,2015,middle
55251,2015,middle
53452,2015,middle
51371,2015,middle
51991,2015,middle
55052,2015,middle
51432,2015,middle
53095,2015,middle
51335,2015,middle
57981,2015,middle
54428,2015,middle
57221,2015,middle
53168,2015,middle
57197,2015,middle
56873,2015,middle
51827,2015,middle
56090,2015,middle
53791,2015,middle
51768,2015,middle
51621,2015,middle
54042,2015,middle
51878,2015,middle
57726,2015,middle
51520,2015,middle
57000,2015,middle
56852,2015,middle
56988,2015,middle
55295,2015,middle
55164,2015,middle
55734,2015,middle
52380,2015,middle
57901,2015,middle
57110,2015,middle
52742,2015,middle
53412,2015,middle
51820,2015,middle
53979,2015,middle
56428,2015,middle
55698,2015,middle
52783,2015,middle
53415,2015,middle
52139,2015,middle
54025,2015,middle
52496,2015,middle
53405,2015,middle
51368,2015,middle
53869,2015,middle
55290,2015,middle
57781,2015,middle
53816,2015,middle
52262,2015,middle
53867,2015,middle
53216,2015,middle
53307,2015,middle
57213,2015,middle
51759,2015,middle
52085,2015,middle
53341,2015,middle
55732,2015,middle
56850,2015,middle
54167,2015,middle
59456,2015,middle
57209,2015,middle
56110,2015,middle
52320,2015,middle
56085,2015,middle
51760,2015,middle
56013,2015,middle
52767,2015,middle
56449,2015,middle
55058,2015,middle
55083,2015,middle
52081,2015,middle
53463,2015,middle
57880,2015,middle
52089,2015,middle
55038,2015,middle
56009,2015,middle
53525,2015,middle
53807,2015,middle
56832,2015,middle
56477,2015,middle
56937,2015,middle
53177,2015,middle
52318,2015,middle
57186,2015,middle
56656,2015,middle
54942,2015,middle
57508,2015,middle
57890,2015,middle
51622,2015,middle
52456,2015,middle
54643,2015,middle
57524,2015,middle
52977,2015,middle
52067,2015,middle
51939,2015,middle
54612,2015,middle
52748,2015,middle
53464,2015,middle
53160,2015,middle
53612,2015,middle
53514,2015,middle
56879,2015,middle
55882,2015,middle
57629,2015,middle
57080,2015,middle
51815,2015,middle
52354,2015,middle
54740,2015,middle
52721,2015,middle
51374,2015,middle
52266,2015,middle
56010,2015,middle
53013,2015,middle
56945,2015,middle
51850,2015,middle
53406,2015,middle
54140,2015,middle
53372,2015,middle
54949,2015,middle
54875,2015,middle
51762,2015,middle
53677,2015,middle
53456,2015,middle
54106,2015,middle
52383,2015,middle
55346,2015,middle
53166,2015,middle
57884,2015,middle
57515,2015,middle
51834,2015,middle
55249,2015,middle
57516,2015,middle
51811,2015,middle
51534,2015,middle
53832,2015,middle
51639,2015,middle
51667,2015,middle
56210,2015,middle
55283,2015,middle
56263,2015,middle
57522,2015,middle
55293,2015,middle
53425,2015,middle
51446,2015,middle
54380,2015,middle
52069,2015,middle
61580,2015,middle
53183,2015,middle
54043,2015,middle
58649,2015,middle
55284,2015,middle
54341,2015,concert
54977,2015,concert
57006,2015,concert
55592,2015,concert
51792,2015,concert
55127,2015,concert
55684,2015,concert
54272,2015,concert
58254,2015,concert
55659,2015,concert
57244,2015,concert
51470,2015,concert
52432,2015,concert
52558,2015,concert
51897,2015,concert
53871,2015,concert
52664,2015,concert
53723,2015,concert
58203,2015,concert
57920,2015,concert
54483,2015,concert
55814,2015,concert
57678,2015,concert
54302,2015,concert
57302,2015,concert
52561,2015,concert
53582,2015,concert
56132,2015,concert
53630,2015,concert
52813,2015,concert
53956,2015,concert
57297,2015,concert
52458,2015,concert
58271,2015,concert
52965,2015,concert
53812,2015,concert
57421,2015,concert
53474,2015,concert
51691,2015,concert
51702,2015,concert
55946,2015,concert
53122,2015,concert
54010,2015,concert
52653,2015,concert
52119,2015,concert
52705,2015,concert
51854,2015,concert
54565,2015,concert
57349,2015,concert
57234,2015,concert
52485,2015,concert
52963,2015,concert
55129,2015,concert
52747,2015,concert
52076,2015,concert
52294,2015,concert
52644,2015,concert
52002,2015,concert
55003,2015,concert
52346,2015,concert
52155,2015,concert
53938,2015,concert
53005,2015,concert
54131,2015,concert
52947,2015,concert
58215,2015,concert
55327,2015,concert
58791,2015,concert
57109,2015,concert
53295,2015,concert
52074,2015,concert
56934,2015,concert
53739,2015,concert
56791,2015,concert
52550,2015,concert
54091,2015,concert
52025,2015,concert
54792,2015,concert
55849,2015,concert
52991,2015,concert
53581,2015,concert
55330,2015,concert
56993,2015,concert
55374,2015,concert
55326,2015,concert
52351,2015,concert
56544,2015,concert
57593,2015,concert
57053,2015,concert
52116,2015,concert
54676,2015,concert
51512,2015,concert
53517,2015,concert
56406,2015,concert
54505,2015,concert
56396,2015,concert
52892,2015,concert
52193,2015,concert
54743,2015,concert
56235,2015,concert
59264,2015,concert
51465,2015,concert
51947,2015,concert
56818,2015,concert
55130,2015,concert
53795,2015,concert
57261,2015,concert
51308,2015,concert
54516,2015,concert
55595,2015,concert
56277,2015,concert
52350,2015,concert
54768,2015,concert
58226,2015,concert
54796,2015,concert
56823,2015,concert
53438,2015,concert
58324,2015,concert
56639,2015,concert
56032,2015,concert
52023,2015,concert
53305,2015,concert
54608,2015,concert
55869,2015,concert
52415,2015,concert
55447,2015,concert
59265,2015,concert
54648,2015,concert
51464,2015,concert
51976,2015,concert
54147,2015,concert
55500,2015,concert
51645,2015,concert
59623,2015,concert
55405,2015,concert
51810,2015,concert
52233,2015,concert
52284,2015,concert
53632,2015,concert
54556,2015,concert
55378,2015,concert
54819,2015,concert
53468,2015,concert
52402,2015,concert
53568,2015,concert
55123,2015,concert
53593,2015,concert
56457,2015,concert
56692,2015,concert
53570,2015,concert
51599,2015,concert
55259,2015,concert
55471,2015,concert
54491,2015,concert
58220,2015,concert
53518,2015,concert
51880,2015,concert
54017,2015,concert
55224,2015,concert
54178,2015,concert
53584,2015,concert
52151,2015,concert
51898,2015,concert
52825,2015,concert
51392,2015,concert
53926,2015,concert
56329,2015,concert
54440,2015,concert
54269,2015,concert
54126,2015,concert
55989,2015,concert
52115,2015,concert
55315,2015,concert
55870,2015,concert
51564,2015,concert
52111,2015,concert
51869,2015,concert
53189,2015,concert
51700,2015,concert
51972,2015,concert
56120,2015,concert
54842,2015,concert
53644,2015,concert
51969,2015,concert
51864,2015,concert
52345,2015,concert
57168,2015,concert
53920,2015,concert
56088,2015,concert
57930,2015,concert
52347,2015,concert
55271,2015,concert
52433,2015,concert
55560,2015,concert
55927,2015,concert
55921,2015,concert
52491,2015,concert
53476,2015,concert
53933,2015,concert
53489,2015,concert
56185,2015,concert
55399,2015,concert
52905,2015,concert
56272,2015,concert
51604,2015,concert
56965,2015,concert
55449,2015,concert
61766,2015,concert
55915,2015,concert
55432,2015,concert
52744,2015,concert
56753,2015,concert
52420,2015,concert
53509,2015,concert
53757,2015,concert
55445,2015,concert
55823,2015,concert
53932,2015,concert
51344,2015,concert
52768,2015,concert
55513,2015,concert
53044,2015,concert
53577,2015,concert
57162,2015,concert
54143,2015,concert
55615,2015,concert
53676,2015,concert
58233,2015,concert
54711,2015,concert
51291,2015,concert
55926,2015,concert
54760,2015,concert
52899,2015,concert
58261,2015,concert
53950,2015,concert
51601,2015,concert
59621,2015,concert
51794,2015,concert
55167,2015,concert
52078,2015,concert
51585,2015,concert
51837,2015,concert
53628,2015,concert
55221,2015,concert
55907,2015,concert
56762,2015,concert
51965,2015,concert
57048,2015,concert
52746,2015,concert
57624,2015,concert
55793,2015,concert
55435,2015,concert
53016,2015,concert
56130,2015,concert
55042,2015,concert
53587,2015,concert
56154,2015,concert
58331,2015,concert
52722,2015,concert
56042,2015,concert
55428,2015,concert
58315,2015,concert
53701,2015,concert
52435,2015,concert
54987,2015,concert
52079,2015,concert
56984,2015,concert
56768,2015,concert
51952,2015,concert
52570,2015,concert
56121,2015,concert
53281,2015,concert
55448,2015,concert
56593,2015,concert
51386,2015,concert
56654,2015,concert
54191,2015,concert
55791,2015,concert
51584,2015,concert
51720,2015,concert
54846,2015,concert
52896,2015,concert
61674,2015,concert
53538,2015,concert
53502,2015,concert
54817,2015,concert
58025,2015,concert
56239,2015,concert
54109,2015,concert
51779,2015,concert
52879,2015,concert
55925,2015,concert
52431,2015,concert
55910,2015,concert
55848,2015,concert
55098,2015,concert
52238,2015,concert
56315,2015,concert
57364,2015,concert
55982,2015,concert
52333,2015,concert
54165,2015,concert
53760,2015,concert
56155,2015,concert
53589,2015,concert
52634,2015,concert
58297,2015,concert
55319,2015,concert
58256,2015,concert
52490,2015,concert
56151,2015,concert
52276,2015,concert
57245,2015,concert
51693,2015,concert
55475,2015,concert
51537,2015,concert
57444,2015,concert
53928,2015,concert
51665,2015,concert
52300,2015,concert
53579,2015,concert
51382,2015,concert
53704,2015,concert
56967,2015,concert
51552,2015,concert
56696,2015,concert
52733,2015,concert
51566,2015,concert
52543,2015,concert
55824,2015,concert
52131,2015,concert
52730,2015,concert
57914,2015,concert
53693,2015,concert
55247,2015,concert
52645,2015,concert
52281,2015,concert
54747,2015,concert
51328,2015,concert
54883,2015,concert
52107,2015,concert
54248,2015,concert
53951,2015,concert
54745,2015,concert
51971,2015,concert
53098,2015,concert
52008,2015,concert
57438,2015,concert
52152,2015,concert
55499,2015,concert
53259,2015,concert
53705,2015,concert
51292,2015,concert
52962,2015,concert
54115,2015,concert
54604,2015,concert
53585,2015,concert
52614,2015,concert
55971,2015,concert
54807,2015,concert
54655,2015,concert
52407,2015,concert
53288,2015,concert
54748,2015,concert
52983,2015,concert
58250,2015,concert
55316,2015,concert
57584,2015,concert
51758,2015,concert
52239,2015,concert
52512,2015,concert
54805,2015,concert
55874,2015,concert
53686,2015,concert
51346,2015,concert
57921,2015,concert
52661,2015,concert
57848,2015,concert
52728,2015,concert
56592,2015,concert
53750,2015,concert
53187,2015,concert
51809,2015,concert
55147,2015,concert
53542,2015,concert
54040,2015,concert
55102,2015,concert
51896,2015,concert
53774,2015,concert
57791,2015,concert
52455,2015,concert
53302,2015,concert
51347,2015,concert
52449,2015,concert
57586,2015,concert
54585,2015,concert
52822,2015,concert
55420,2015,concert
55903,2015,concert
55376,2015,concert
58218,2015,concert
54404,2015,concert
54685,2015,concert
53761,2015,concert
54021,2015,concert
52003,2015,concert
58253,2015,concert
51472,2015,concert
52518,2015,concert
53478,2015,concert
51517,2015,concert
57269,2015,concert
56058,2015,concert
54650,2015,concert
54701,2015,concert
53729,2015,concert
53857,2015,concert
53908,2015,concert
57917,2015,concert
55178,2015,concert
53091,2015,concert
54687,2015,concert
53481,2015,concert
52624,2015,concert
53939,2015,concert
55789,2015,concert
58153,2015,concert
51795,2015,concert
53557,2015,concert
55206,2015,concert
52578,2015,concert
53936,2015,concert
53887,2015,concert
53586,2015,concert
57618,2015,concert
57796,2015,concert
52647,2015,concert
55733,2015,concert
52715,2015,concert
52482,2015,concert
53482,2015,concert
55450,2015,concert
55553,2015,concert
53303,2015,concert
54677,2015,concert
55063,2015,concert
51928,2015,concert
53754,2015,concert
51694,2015,concert
54742,2015,concert
57228,2015,concert
51650,2015,concert
52013,2015,concert
55578,2015,concert
55665,2015,concert
51355,2015,concert
54535,2015,concert
54421,2015,concert
54800,2015,concert
51391,2015,concert
56814,2015,concert
58543,2015,concert
57671,2015,concert
54744,2015,concert
52352,2015,concert
52414,2015,concert
53884,2015,concert
58211,2015,concert
52834,2015,concert
51717,2015,concert
54515,2015,concert
51586,2015,concert
58263,2015,concert
51389,2015,concert
53499,2015,concert
52964,2015,concert
55064,2015,concert
57617,2015,concert
54936,2015,concert
53671,2015,concert
53778,2015,concert
53505,2015,concert
58227,2015,concert
57677,2015,concert
54517,2015,concert
55918,2015,concert
51313,2015,concert
51649,2015,concert
52577,2015,concert
55778,2015,concert
53713,2015,concert
57099,2015,concert
55233,2015,concert
56540,2015,concert
57926,2015,concert
54187,2015,concert
54487,2015,concert
58624,2015,concert
56114,2015,concert
55180,2015,concert
53556,2015,concert
53483,2015,concert
58225,2015,concert
51937,2015,concert
55550,2015,concert
53507,2015,concert
52419,2015,concert
54482,2015,concert
55422,2015,symphonic
56335,2015,symphonic
58304,2015,symphonic
55678,2015,symphonic
51327,2015,symphonic
54766,2015,symphonic
55235,2015,symphonic
56060,2015,symphonic
55468,2015,symphonic
55371,2015,symphonic
55580,2015,symphonic
55867,2015,symphonic
54384,2015,symphonic
54266,2015,symphonic
51501,2015,symphonic
56192,2015,symphonic
55586,2015,symphonic
55236,2015,symphonic
56568,2015,symphonic
52605,2015,symphonic
54104,2015,symphonic
56215,2015,symphonic
58255,2015,symphonic
58305,2015,symphonic
51480,2015,symphonic
56960,2015,symphonic
51943,2015,symphonic
57102,2015,symphonic
58311,2015,symphonic
54120,2015,symphonic
52652,2015,symphonic
55663,2015,symphonic
54037,2015,symphonic
53681,2015,symphonic
55722,2015,symphonic
55263,2015,symphonic
52321,2015,symphonic
52633,2015,symphonic
59139,2015,symphonic
56771,2015,symphonic
54489,2015,symphonic
54050,2015,symphonic
54290,2015,symphonic
52413,2015,symphonic
53148,2015,symphonic
51901,2015,symphonic
52517,2015,symphonic
52425,2015,symphonic
53746,2015,symphonic
55850,2015,symphonic
55906,2015,symphonic
52128,2015,symphonic
54683,2015,symphonic
54425,2015,symphonic
54753,2015,symphonic
56571,2015,symphonic
56925,2015,symphonic
52719,2015,symphonic
54306,2015,symphonic
56193,2015,symphonic
55443,2015,symphonic
55928,2015,symphonic
55039,2015,symphonic
58306,2015,symphonic
52405,2015,symphonic
57255,2015,symphonic
54559,2015,symphonic
52630,2015,symphonic
59179,2015,symphonic
51705,2015,symphonic
56661,2015,symphonic
53472,2015,symphonic
54774,2015,symphonic
57818,2015,symphonic
55549,2015,symphonic
53469,2015,symphonic
51396,2015,symphonic
51853,2015,symphonic
56703,2015,symphonic
51596,2015,symphonic
57263,2015,symphonic
55301,2015,symphonic
56028,2015,symphonic
56652,2015,symphonic
54831,2015,symphonic
53916,2015,symphonic
56650,2015,symphonic
57231,2015,symphonic
54387,2015,symphonic
60666,2015,symphonic
